path_czi,channel_signal,channel_target,structureProteinName,colony_position
data/st6gal1/3500001234_100X_20170825_1-Scene-16-P17-E05.czi,6,3,ST6GAL1,
data/st6gal1/3500001274_100X_20170905_1-Scene-13-P13-E06.czi,6,3,ST6GAL1,
data/st6gal1/3500001289_100X_20170915_25_44_1r-Scene-02-P5-E04.czi,6,3,ST6GAL1,r
data/st6gal1/3500001287_10X_20170915_1r-Scene-01-P2-E04.czi,6,3,ST6GAL1,r
data/st6gal1/3500001298_100X_20170918_2r-Scene-09-P26-E06.czi,6,3,ST6GAL1,r
data/st6gal1/3500001298_100X_20170918_2r-Scene-16-P47-F04.czi,6,3,ST6GAL1,r
data/st6gal1/3500001303_100X_20170918_r1-Scene-18-P53-F04.czi,6,3,ST6GAL1,r
data/st6gal1/3500001298_100X_20170918_2r-Scene-17-P50-F04.czi,6,3,ST6GAL1,r
data/st6gal1/3500001287_10X_20170915_1r-Scene-04-P11-E05.czi,6,3,ST6GAL1,r
data/st6gal1/3500001284_100X_20170912_25_44_1r-Scene-05-P14-E07.czi,6,3,ST6GAL1,r
data/st6gal1/3500001287_10X_20170915_1r-Scene-11-P32-E07.czi,6,3,ST6GAL1,r
data/st6gal1/3500001282_100X_20170912_1r-Scene-02-P5-E04.czi,6,3,ST6GAL1,r
data/st6gal1/3500001298_100X_20170918_2r-Scene-04-P11-E05.czi,6,3,ST6GAL1,r
data/st6gal1/3500001289_100X_20170915_25_44_1r-Scene-13-P38-E08.czi,6,3,ST6GAL1,r
data/st6gal1/3500001289_100X_20170915_25_44_1r-Scene-09-P26-E06.czi,6,3,ST6GAL1,r
data/st6gal1/3500001298_100X_20170918_2r-Scene-08-P23-E06.czi,6,3,ST6GAL1,r
data/st6gal1/3500001287_10X_20170915_1r-Scene-07-P20-E06.czi,6,3,ST6GAL1,r
data/st6gal1/3500001298_100X_20170918_1e-Scene-08-P22-E06.czi,6,3,ST6GAL1,e
data/st6gal1/3500001298_100X_20170918_1e-Scene-04-P10-E05.czi,6,3,ST6GAL1,e
data/st6gal1/3500001289_100X_20170915_25_44_1e-Scene-08-P25-E06.czi,6,3,ST6GAL1,e
data/st6gal1/3500001289_100X_20170915_25_44_1e-Scene-14-P46-F04.czi,6,3,ST6GAL1,e
data/st6gal1/3500001289_100X_20170915_25_44_1e-Scene-11-P34-E07.czi,6,3,ST6GAL1,e
data/st6gal1/3500001287_10X_20170915_1e-Scene-02-P7-E04.czi,6,3,ST6GAL1,e
data/st6gal1/3500001282_100X_20170912_1e-Scene-12-P34-F06.czi,6,3,ST6GAL1,e
data/st6gal1/3500001287_10X_20170915_1e-Scene-06-P19-E06.czi,6,3,ST6GAL1,e
data/st6gal1/3500001287_10X_20170915_1e-Scene-04-P13-E05.czi,6,3,ST6GAL1,e
data/st6gal1/3500001287_10X_20170915_1e-Scene-07-P22-E06.czi,6,3,ST6GAL1,e
data/st6gal1/3500001282_100X_20170912_1e-Scene-11-P31-F05.czi,6,3,ST6GAL1,e
data/st6gal1/3500001298_100X_20170918_1e-Scene-17-P49-F04.czi,6,3,ST6GAL1,e
data/st6gal1/3500001287_10X_20170915_1e-Scene-17-P52-F04.czi,6,3,ST6GAL1,e
data/st6gal1/3500001287_10X_20170915_1e-Scene-15-P46-F04.czi,6,3,ST6GAL1,e
data/st6gal1/3500001298_100X_20170918_1e-Scene-02-P4-E04.czi,6,3,ST6GAL1,e
